Country,Month,Fruit,Predicted_Status,Confidence,Is_Rotten
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,0.9999997615814208,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,0.9998366832733154,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,0.9999953508377076,False
India,June,Apple,Fresh,0.995945394039154,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,0.9999997615814208,False
India,June,Apple,Fresh,0.9998829364776612,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,0.9999845027923584,False
India,June,Apple,Fresh,0.9997990727424622,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,0.9999994039535522,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,0.9999940395355223,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,0.9990025162696838,False
India,June,Apple,Fresh,0.9997382760047911,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Fresh,1.0,False
India,June,Apple,Rotten,0.9989438652992249,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9914053678512572,True
India,June,Apple,Rotten,0.999996542930603,True
India,June,Apple,Rotten,0.999993085861206,True
India,June,Apple,Rotten,0.9999991655349731,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9997616410255432,True
India,June,Apple,Rotten,0.999976396560669,True
India,June,Apple,Rotten,0.9999918937683104,True
India,June,Apple,Rotten,0.9999939203262328,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999998807907104,True
India,June,Apple,Rotten,0.9999834299087524,True
India,June,Apple,Rotten,0.9999691247940063,True
India,June,Apple,Rotten,0.9999998807907104,True
India,June,Apple,Rotten,0.9999996423721312,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999998807907104,True
India,June,Apple,Rotten,0.9513967633247375,True
India,June,Apple,Rotten,0.99971204996109,True
India,June,Apple,Rotten,0.9999969005584716,True
India,June,Apple,Rotten,0.998802900314331,True
India,June,Apple,Rotten,0.9999983310699464,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.999990463256836,True
India,June,Apple,Rotten,0.9995707869529724,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999998807907104,True
India,June,Apple,Rotten,0.954218566417694,True
India,June,Apple,Rotten,0.999996781349182,True
India,June,Apple,Rotten,0.9999997615814208,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999994039535522,True
India,June,Apple,Rotten,0.9996838569641112,True
India,June,Apple,Rotten,0.9999878406524658,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999860525131226,True
India,June,Apple,Rotten,0.9999988079071044,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999847412109376,True
India,June,Apple,Rotten,0.9999849796295166,True
India,June,Apple,Rotten,0.9997643828392028,True
India,June,Apple,Rotten,0.9997355341911316,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9996522665023804,True
India,June,Apple,Rotten,0.9999010562896729,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9997196793556212,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999996423721312,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999995231628418,True
India,June,Apple,Rotten,0.9999911785125732,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9998699426651,True
India,June,Apple,Rotten,0.9999908208847046,True
India,June,Apple,Rotten,0.9999620914459229,True
India,June,Apple,Rotten,0.999975323677063,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999980926513672,True
India,June,Apple,Rotten,0.9999992847442628,True
India,June,Apple,Rotten,0.9999657869338988,True
India,June,Apple,Rotten,0.9999927282333374,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999063014984132,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999947547912598,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999988079071044,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9996728897094728,True
India,June,Apple,Rotten,0.999940037727356,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999992847442628,True
India,June,Apple,Rotten,0.9999998807907104,True
India,June,Apple,Rotten,0.9963821172714232,True
India,June,Apple,Rotten,0.9999997615814208,True
India,June,Apple,Rotten,0.9999996423721312,True
India,June,Apple,Rotten,0.9999539852142334,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.999998927116394,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.999990701675415,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9998618364334106,True
India,June,Apple,Rotten,0.9999964237213136,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999945163726808,True
India,June,Apple,Rotten,0.9999998807907104,True
India,June,Apple,Rotten,0.999942421913147,True
India,June,Apple,Rotten,0.998749017715454,True
India,June,Apple,Rotten,0.9999994039535522,True
India,June,Apple,Rotten,0.9996073842048644,True
India,June,Apple,Rotten,0.9999808073043824,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999985694885254,True
India,June,Apple,Rotten,0.999993085861206,True
India,June,Apple,Rotten,0.9999998807907104,True
India,June,Apple,Rotten,0.9999998807907104,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9995771050453186,True
India,June,Apple,Rotten,0.9422187209129332,True
India,June,Apple,Rotten,0.9999997615814208,True
India,June,Apple,Rotten,0.9999998807907104,True
India,June,Apple,Rotten,0.9999998807907104,True
India,June,Apple,Rotten,0.9999997615814208,True
India,June,Apple,Rotten,0.9995155334472656,True
India,June,Apple,Rotten,0.9990283250808716,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999984502792358,True
India,June,Apple,Rotten,0.9977806210517884,True
India,June,Apple,Rotten,0.9966170191764832,True
India,June,Apple,Rotten,0.99937504529953,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999927282333374,True
India,June,Apple,Rotten,0.9999876022338868,True
India,June,Apple,Rotten,0.9999991655349731,True
India,June,Apple,Rotten,0.9996330738067628,True
India,June,Apple,Rotten,0.9999384880065918,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9990548491477966,True
India,June,Apple,Rotten,0.9999998807907104,True
India,June,Apple,Rotten,0.9999997615814208,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999994039535522,True
India,June,Apple,Rotten,0.9987621307373048,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.99997878074646,True
India,June,Apple,Rotten,0.9990236759185792,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9997751116752625,True
India,June,Apple,Rotten,0.9999698400497437,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9962546825408936,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999998807907104,True
India,June,Apple,Rotten,0.9999995231628418,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999998807907104,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999984502792358,True
India,June,Apple,Rotten,0.9995748400688172,True
India,June,Apple,Rotten,0.9999593496322632,True
India,June,Apple,Rotten,0.9998893737792968,True
India,June,Apple,Rotten,0.9999986886978148,True
India,June,Apple,Rotten,0.9970236420631408,True
India,June,Apple,Rotten,0.9993435740470886,True
India,June,Apple,Rotten,0.9985631108283995,True
India,June,Apple,Rotten,0.9999865293502808,True
India,June,Apple,Rotten,0.9999964237213136,True
India,June,Apple,Rotten,0.9999998807907104,True
India,June,Apple,Rotten,0.9999806880950928,True
India,June,Apple,Rotten,0.9999672174453736,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.99999737739563,True
India,June,Apple,Rotten,0.9999078512191772,True
India,June,Apple,Rotten,0.9999227523803712,True
India,June,Apple,Rotten,0.999998927116394,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9998078942298888,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999991655349731,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,1.0,True
India,June,Apple,Rotten,0.9999996423721312,True
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,0.9954280853271484,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,0.9999805688858032,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,0.9999995231628418,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,0.950018346309662,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Fresh,1.0,False
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9999997615814208,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9997852444648744,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9998335838317872,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9900600910186768,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9999920129776,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9999998807907104,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9992509484291076,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9968401193618774,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.999997615814209,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9898537993431092,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9999921321868896,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9999945163726808,True
India,June,Banana,Rotten,0.9999980926513672,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9999934434890748,True
India,June,Banana,Rotten,0.9999940395355223,True
India,June,Banana,Rotten,0.9999995231628418,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9999661445617676,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9999998807907104,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.8660499453544617,True
India,June,Banana,Rotten,0.9998093247413636,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.8411269783973694,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.999992609024048,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.9999939203262328,True
India,June,Banana,Rotten,0.999998927116394,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.994632124900818,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.999997615814209,True
India,June,Banana,Rotten,0.9954083561897278,True
India,June,Banana,Rotten,1.0,True
India,June,Banana,Rotten,0.999651312828064,True
India,June,Orange,Fresh,0.9998005032539368,False
India,June,Orange,Fresh,1.0,False
India,June,Orange,Fresh,0.9859983921051024,False
India,June,Orange,Fresh,0.999843955039978,False
India,June,Orange,Fresh,0.9999964237213136,False
India,June,Orange,Fresh,0.9894830584526062,False
India,June,Orange,Fresh,1.0,False
India,June,Orange,Fresh,0.9999996423721312,False
India,June,Orange,Fresh,0.9973892569541932,False
India,June,Orange,Fresh,0.9999998807907104,False
India,June,Orange,Fresh,0.9999756813049316,False
India,June,Orange,Fresh,0.9999374151229858,False
India,June,Orange,Fresh,0.9993879795074464,False
India,June,Orange,Fresh,0.9999779462814332,False
India,June,Orange,Fresh,0.9998183846473694,False
India,June,Orange,Fresh,0.999942183494568,False
India,June,Orange,Fresh,1.0,False
India,June,Orange,Fresh,0.9994126558303832,False
India,June,Orange,Fresh,1.0,False
India,June,Orange,Fresh,1.0,False
India,June,Orange,Fresh,0.9999936819076538,False
India,June,Orange,Fresh,0.9992569088935852,False
India,June,Orange,Fresh,0.999998927116394,False
India,June,Orange,Fresh,0.9999980926513672,False
India,June,Orange,Fresh,0.99998939037323,False
India,June,Orange,Fresh,0.9998761415481568,False
India,June,Orange,Fresh,0.99999737739563,False
India,June,Orange,Fresh,0.999777615070343,False
India,June,Orange,Fresh,0.9998008608818054,False
India,June,Orange,Fresh,0.981023371219635,False
India,June,Orange,Rotten,0.9999998807907104,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999910593032836,True
India,June,Orange,Rotten,0.9982132911682128,True
India,June,Orange,Rotten,0.9966918230056764,True
India,June,Orange,Rotten,0.9993590712547302,True
India,June,Orange,Rotten,0.9999997615814208,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999995231628418,True
India,June,Orange,Rotten,0.9999994039535522,True
India,June,Orange,Rotten,0.9999998807907104,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999395608901978,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.765250027179718,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999226331710817,True
India,June,Orange,Rotten,0.9992732405662536,True
India,June,Orange,Rotten,0.9998699426651,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999994039535522,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9988489151000975,True
India,June,Orange,Rotten,0.9991681575775146,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999949932098388,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999819993972778,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999997615814208,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999979734420776,True
India,June,Orange,Rotten,0.999895453453064,True
India,June,Orange,Rotten,0.9990296363830566,True
India,June,Orange,Rotten,0.9997223019599916,True
India,June,Orange,Rotten,0.9999997615814208,True
India,June,Orange,Rotten,0.9999884366989136,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999998807907104,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9978579878807068,True
India,June,Orange,Rotten,0.994037628173828,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.999330997467041,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999986886978148,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9997922778129578,True
India,June,Orange,Rotten,0.9999425411224364,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9994888305664062,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999951124191284,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999997615814208,True
India,June,Orange,Rotten,0.9999998807907104,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999947547912598,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999997615814208,True
India,June,Orange,Fresh,0.5310908555984497,False
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9970001578330994,True
India,June,Orange,Rotten,0.9999911785125732,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9999954700469972,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9905624985694884,True
India,June,Orange,Rotten,0.9936519861221312,True
India,June,Orange,Rotten,0.998917818069458,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,1.0,True
India,June,Orange,Rotten,0.9996235370635986,True
India,March,Apple,Fresh,0.9999995231628418,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,0.9999988079071044,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,0.9998941421508788,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,0.9999500513076782,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,0.9999998807907104,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,0.9999977350234984,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,0.9999982118606568,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,0.9999717473983764,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,0.9999998807907104,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,0.9999653100967408,False
India,March,Apple,Fresh,0.9999887943267822,False
India,March,Apple,Fresh,0.9998941421508788,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Fresh,0.999991774559021,False
India,March,Apple,Fresh,1.0,False
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9999998807907104,True
India,March,Apple,Rotten,0.9999816417694092,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9999980926513672,True
India,March,Apple,Rotten,0.999998927116394,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.999959111213684,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.6578763127326965,True
India,March,Apple,Rotten,0.99999737739563,True
India,March,Apple,Rotten,0.9999991655349731,True
India,March,Apple,Rotten,0.9999804496765136,True
India,March,Apple,Rotten,0.999487042427063,True
India,March,Apple,Rotten,0.9993507266044616,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.6372144818305969,True
India,March,Apple,Rotten,0.902624249458313,True
India,March,Apple,Rotten,0.9999709129333496,True
India,March,Apple,Rotten,0.999996781349182,True
India,March,Apple,Rotten,0.9999741315841676,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9999991655349731,True
India,March,Apple,Rotten,0.9992154836654664,True
India,March,Apple,Rotten,0.9999932050704956,True
India,March,Apple,Rotten,0.9999951124191284,True
India,March,Apple,Rotten,0.9819856882095336,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9993007183074952,True
India,March,Apple,Rotten,0.9999995231628418,True
India,March,Apple,Rotten,0.9999498128890992,True
India,March,Apple,Rotten,0.9999998807907104,True
India,March,Apple,Rotten,0.9999252557754515,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9998099207878112,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9999910593032836,True
India,March,Apple,Rotten,0.9999996423721312,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9999998807907104,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9999982118606568,True
India,March,Apple,Rotten,0.9999991655349731,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9999977350234984,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.999971866607666,True
India,March,Apple,Rotten,0.9999715089797974,True
India,March,Apple,Rotten,0.9999854564666748,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9997971653938292,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9984440207481384,True
India,March,Apple,Rotten,0.9999525547027588,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9984068274497986,True
India,March,Apple,Rotten,0.9999994039535522,True
India,March,Apple,Rotten,0.9999797344207764,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9999115467071532,True
India,March,Apple,Rotten,0.9999998807907104,True
India,March,Apple,Rotten,0.9999983310699464,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9999992847442628,True
India,March,Apple,Rotten,0.9996548891067504,True
India,March,Apple,Rotten,0.9999908208847046,True
India,March,Apple,Rotten,0.9990630745887756,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.999983549118042,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.999947190284729,True
India,March,Apple,Rotten,0.9999902248382568,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.999998927116394,True
India,March,Apple,Rotten,0.9999990463256836,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9999998807907104,True
India,March,Apple,Rotten,0.9999538660049438,True
India,March,Apple,Rotten,0.9996744394302368,True
India,March,Apple,Rotten,0.9999889135360718,True
India,March,Apple,Rotten,0.9999998807907104,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9999982118606568,True
India,March,Apple,Rotten,0.9997574687004088,True
India,March,Apple,Rotten,0.9999986886978148,True
India,March,Apple,Rotten,0.9999991655349731,True
India,March,Apple,Rotten,0.9992517828941344,True
India,March,Apple,Rotten,0.9999949932098388,True
India,March,Apple,Rotten,1.0,True
India,March,Apple,Rotten,0.9999772310256958,True
India,March,Apple,Rotten,0.9999998807907104,True
